钢|270
琴|152
品|2535
珠|153
耳|156
熟|163
详|56
歌|488
编|403
器|551
感|1019
旋|80
抒|24
洗|88
雪|565
耻|14
辱|25
专|1162
唱|253
迪|141
拜|219
尔|1143
春|1325
带|921
象|858
田|509
野|224
山|1643
谷|124
享|175
誉|205
坛|136
男|273
莫|224
伦|146
剧|1279
朵|35
选|1205
夜|333
无|1516
睡|44
迷|98
梁|241
伯|230
柴|52
夫|593
四|1268
诗|114
马|1080
松|220
座|394
被|1143
息|684
热|734
频|85
返|97
娘|99
军|2438
白|568
毛|267
寨|66
达|1811
潮|224
舞|482
亲|724
见|1143
贺|302
留|426
铁|547
映|328
贾|98
林|1068
曾|498
考|644
察|536
职|1528
守|263
岗|587
示|1205
慰|292
振|264
宿|58
院|1893
午|376
厂|741
陪|74
西|1946
郊|67
始|827
司|1895
骨|155
担|478
装|609
六|540
千|677
瓦|187
卡|357
米|777
检|604
查|1141
属|485
负|737
责|919
细|251
询|140
网|505
随|564
运|1408
号|469
控|465
室|358
轻|408
孔|110
老|1538
退|280
你|709
障|253
己|976
闸|19
限|559
靠|338
休|210
郭|125
闫|4
戌|3
麟|32
师|633
从|2746
伴|218
抚|41
养|590
欠|66
佳|240
孙|293
倾|126
肯|163
孩|393
溺|4
爱|768
让|627
康|476
评|716
房|955
奔|119
忆|81
比|1571
计|1619
较|746
什|447
么|801
私|344
丢|35
桢|10
严|952
秀|371
挂|190
徽|121
省|2194
肥|161
悬|49
盏|31
笼|62
营|1123
凌|78
空|755
戴|147
浩|158
勉|41
励|259
用|3146
宏|312
投|1242
站|583
列|947
构|1089
赛|903
议|1749
质|1416
锲|6
舍|140
翁|25
姿|63
素|698
敬|182
知|900
紧|587
围|569
忠|194
命|828
涛|126
逝|60
杰|208
副|1079
病|463
医|827
终|493
岁|538
丧|41
简|241
仪|248
灰|49
藏|463
灾|1035
救|618
抗|386
降|526
害|386
损|355
仁|151
桑|126
受|1353
介|423
绍|368
厄|25
尼|631
诺|207
唐|128
古|585
雅|136
份|651
支|1248
槽|18
云|542
冷|315
那|1165
阿|777
喀|20
萨|237
昌|226
余|584
包|730
括|336
遭|140
袭|66
玛|72
县|1309
乡|1241
毫|102
录|323
粮|303
食|539
燃|117
料|468
冬|400
衣|244
帮|507
助|948
牲|53
畜|58
栏|159
诛|2
购|461
卓|73
援|223
冻|96
饿|19
死|219
亡|134
急|373
需|868
物|1548
资|3006
预|541
析|263
暖|327
湿|90
贵|352
州|904
雨|310
疆|151
甘|129
肃|105
青|788
夏|260
蒙|220
偏|133
锋|99
述|293
温|546
氏|84
黑|326
龙|501
词|161
胡|356
晓|215
梦|117
吴|344
至|1237
坡|129
闻|550
媒|156
眷|18
庄|226
屈|35
抱|83
略|530
描|71
绘|69
蓝|96
豪|108
显|616
崇|121
衷|66
格|1407
颁|113
陆|248
悉|204
语|318
嘉|118
璐|9
言|484
它|874
伍|284
字|664
措|528
汉|429
普|585
测|351
试|415
称|484
赞|283
圣|178
涉|220
崭|32
貌|179
聪|35
宝|255
村|1830
扶|602
末|173
口|1546
黔|16
苗|94
侗|5
布|1034
冒|146
减|569
状|401
研|1400
究|1086
尤|197
吃|445
饭|238
源|750
植|210
校|648
教|1927
育|1582
易|802
给|1250
户|1021
膝|12
巨|400
施|1350
排|650
王|1144
齐|254
袁|89
武|802
警|743
典|377
玉|319
邀|166
徐|272
洪|182
邹|72
延|202
龄|129
卫|477
迹|182
德|1108
适|426
辈|97
防|848
智|194
句|146
芳|101
淮|116
污|222
染|195
河|910
役|83
告|759
捷|91
蚌|2
埠|11
黄|582
剑|63
峰|152
钟|320
敲|53
削|75
荷|68
域|573
停|321
令|454
监|624
数|1313
昨|128
艘|41
船|330
穿|158
梭|21
执|546
酒|217
睹|33
车|1405
贴|157
封|210
聚|251
拍|240
几|1191
付|244
财|648
巩|96
固|260
备|747
督|315
反|1156
踏|89
旅|563
游|795
隆|149
启|240
苏|461
龚|48
雯|12
寒|255
寺|87
撞|30
姑|86
腾|110
宾|177
销|624
约|835
汇|528
幅|369
冰|277
雕|77
童|298
哈|456
滨|116
儿|731
园|396
殊|142
礼|377
奇|216
宫|99
姜|84
左|277
恐|163
故|411
答|157
招|317
哪|155
遵|103
循|95
睦|20
邻|65
伙|177
洲|723
丁|155
欧|676
顿|460
签|237
订|216
头|1126
裁|157
性|1955
油|665
截|133
零|182
吨|235
超|444
划|792
渤|27
浅|37
勘|82
探|410
钻|95
井|174
缺|296
薄|140
仅|758
均|639
陕|65
饮|81
足|606
孟|108
祁|10
连|854
吞|36
吐|50
烟|267
川|282
货|618
滚|61
箱|171
班|500
轮|256
吉|364
沈|179
杂|271
底|462
费|1042
摊|80
例|358
缴|71
纳|415
值|832
占|611
虑|168
债|274
算|453
额|471
拒|125
挟|4
拖|100
且|503
尺|32
案|825
款|767
钩|29
孤|110
寻|205
找|298
恃|3
粗|61
谓|123
钱|728
买|442
俱|62
遍|238
讨|314
乎|238
履|85
塔|441
巴|819
坦|296
伊|885
堡|77
穆|82
派|458
罕|45
默|139
斐|13
誓|22
票|556
旁|82
遮|21
毕|178
价|1567
翰|32
宪|100
赵|285
毅|91
尚|336
绪|72
谦|42
兼|352
琛|211
恩|403
驻|482
贤|52
阐|50
借|217
谊|127
溯|12
洋|330
隔|84
诞|120
潜|145
补|272
迅|220
速|770
铬|3
矿|333
短|323
逾|44
瞄|13
磋|43
乃|110
迟|128
惯|100
背|183
驰|42
殖|96
欺|35
废|101
摧|14
残|94
顽|56
虹|63
予|326
榜|74
飞|553
钦|113
佩|103
赢|81
忘|198
虽|280
拥|356
该|980
勒|204
陀|14
殷|39
疑|195
泛|205
馆|395
换|387
敦|125
渡|120
轨|135
曼|143
谅|14
峡|136
敌|134
避|187
免|262
既|341
便|647
捍|18
剥|52
滑|149
乌|196
灵|214
柱|91
叶|278
摆|190
滞|52
伐|117
桌|70
某|319
甚|266
痛|135
吕|102
鸿|70
币|481
楚|164
姆|124
丹|142
厦|92
焕|30
填|50
沟|87
奠|57
呈|155
廓|4
辅|59
吹|51
番|90
读|505
撰|39
吸|302
肖|101
炼|70
漓|23
甄|3
炳|26
禧|2
删|9
歉|39
峻|66
盛|347
沃|66
婚|87
居|613
翻|138
鲁|260
印|430
悠|59
俗|102
置|452
搪|2
瓷|21
挝|9
丽|264
沙|268
她|727
邦|197
请|475
抵|183
盖|145
茨|25
镇|667
饰|69
添|94
宇|118
潘|140
凯|74
挖|95
掘|63
厉|76
俭|44
另|300
抑|50
奥|388
艾|96
径|133
朗|194
碍|75
篮|259
埃|122
抨|5
阻|102
坏|181
偿|156
像|456
赠|157
药|461
疗|302
械|90
遣|33
每|984
珍|178
贷|338
煤|190
裘|8
皮|125
粉|73
沥|15
楞|3
纸|220
板|183
漆|24
兽|19
血|335
氧|47
歧|56
酶|7
液|61
罐|22
舸|9
棉|175
堆|58
煞|9
木|314
盆|53
麦|128
吾|67
斌|90
萍|43
摒|9
弃|111
扭|61
亏|135
盈|84
宋|141
斤|153
岭|108
库|311
蒋|57
牌|410
兵|570
扑|37
训|441
练|261
缪|8
甜|47
蜜|21
弘|50
觉|329
瞧|18
曦|16
昭|47
衡|211
湖|396
横|98
谐|31
骗|60
假|290
劣|86
卜|34
凶|19
祸|24
愚|19
弄|53
幼|93
逢|75
偶|63
触|105
似|211
跟|124
闭|173
哼|7
索|371
翩|22
咀|6
嚼|5
绵|54
吗|114
呢|196
凝|113
拔|92
萃|16
衰|65
琢|18
磨|62
仆|39
牺|38
含|166
铿|5
锵|5
亮|271
鸣|98
锤|15
涵|61
般|205
尘|51
伏|58
倒|220
版|655
刊|217
画|427
鹦|1
鹉|1
鸟|75
禽|57
骑|35
鼎|29
涤|3
浊|11
砭|5
弊|43
闪|78
烁|18
芒|10
颗|52
蓬|39
勃|116
蒲|20
瑛|6
阵|183
渭|16
挣|42
窑|30
洞|80
墙|88
角|262
秦|130
皇|66
碾|4
谣|8
晕|5
半|458
凄|6
惶|11
缝|38
隙|16
眼|457
荡|175
矢|9
臂|27
弯|27
胸|69
膛|3
肤|17
箔|2
瓣|6
摇|96
曳|8
泻|15
阙|3
晨|112
暮|14
畏|30
淳|8
朴|83
洁|169
浆|20
汁|16
母|281
乳|58
涩|5
芬|53
汗|72
辛|161
刀|99
枪|72
陡|9
壁|74
滩|68
壑|5
羊|108
圈|54
喧|15
嚣|11
蹲|25
炕|10
惆|4
怅|4
啸|25
雷|275
震|667
惊|148
簌|2
沉|157
寂|31
埋|37
巧|86
婆|25
姨|8
憨|6
掬|4
斑|51
斓|13
纹|15
绣|17
挺|56
纯|132
帽|48
鞋|37
悍|6
呵|29
冀|48
敢|144
魂|40
摘|64
塬|1
颤|11
眸|14
粒|45
砂|25
爆|114
竹|123
屠|30
丝|100
竟|168
裕|109
慈|31
鞭|34
渐|174
烂|74
漫|118
御|51
穷|140
捧|33
卷|144
父|174
抹|17
微|194
笑|221
奖|554
透|169
啊|74
洒|53
泪|74
稍|35
懂|70
怎|244
赐|15
季|253
壤|28
耕|83
耘|12
叹|72
唯|132
怠|9
疏|61
懒|14
骛|1
忱|8
端|155
酷|23
闲|75
悲|63
替|106
拼|68
搏|61
择|194
恒|67
瞬|19
翔|31
痕|32
绽|14
凋|5
犹|75
寞|10
秋|163
昏|37
昼|24
迭|21
驱|53
赶|212
朝|253
沸|15
静|166
诱|49
惑|44
迫|155
愧|31
谁|188
阴|103
馨|44
彪|23
飘|65
刷|45
缕|14
腻|10
寄|105
趣|141
鉴|160
载|172
览|118
苍|54
洱|4
萌|25
笔|301
昔|41
稿|87
夕|147
晶|105
莹|23
凸|9
隐|101
娟|31
捎|9
遥|44
颇|97
啻|3
匪|13
托|306
躬|9
诸|110
君|83
笃|5
却|528
摞|8
盒|29
材|355
浓|148
抽|134
味|197
伞|27
罩|13
柄|5
滴|49
搀|5
蔚|25
剪|41
杨|320
逛|19
董|177
概|134
操|145
闹|94
蔬|128
菜|528
瓜|50
蕻|1
苋|1
帘|18
绿|220
茵|9
芹|11
菠|2
澄|14
柿|11
辣|20
椒|16
萝|20
紫|33
茄|5
葱|17
鲜|333
鱼|190
鲤|3
鲫|4
鲶|1
肴|11
卖|347
妇|317
鸡|101
嘴|60
脸|91
羽|33
柔|35
泰|333
尝|67
饲|40
肉|190
块|203
溜|25
徘|23
徊|23
暗|47
淡|97
棋|140
抠|2
腮|3
壳|24
若|180
颜|46
跌|215
涨|141
剩|51
悟|43
茭|3
兄|71
弟|160
躺|17
软|96
钞|17
惬|2
缩|162
麻|66
袋|55
泥|85
哇|11
咱|37
哩|10
豁|10
砍|31
愉|32
秤|12
盘|286
沾|17
鬼|22
妻|79
堑|2
倘|16
佯|2
审|400
曹|79
乘|132
鸢|2
耀|80
屋|161
缭|4
绕|165
窗|105
串|70
炮|60
攥|4
篆|16
茶|170
舆|107
腐|293
醒|136
渠|116
慧|91
阖|10
倪|18
孝|44
琼|41
锡|94
铭|43
卢|176
赫|115
俊|114
彭|153
珮|9
卿|89
汝|29
岱|14
兆|73
绳|39
孚|19
汪|80
傅|88
秘|211
峭|11
岛|201
莽|14
陲|9
纷|338
厚|228
脏|51
巷|44
筑|208
娱|68
氢|11
覆|62
玩|80
艳|86
缤|16
巡|60
媚|8
筝|4
扮|40
登|252
冯|90
跷|1
秧|27
畔|16
豫|47
喝|90
嘹|4
腊|58
梅|141
辖|120
雾|44
灿|51
珊|11
瑚|7
枝|55
菊|55
栋|75
右|234
揭|123
肩|59
浸|29
顶|173
禁|211
患|147
栓|11
瘫|21
痪|14
床|91
拮|5
坐|181
凤|99
辟|85
牧|109
昆|167
霞|55
泉|130
培|589
筹|210
拨|90
捐|327
寡|24
募|27
披|43
涪|3
陵|43
寓|18
舟|22
磊|68
股|864
浦|74
瑰|13
衔|21
蒸|12
碎|39
税|528
页|41
申|189
慎|62
租|106
亦|59
锦|208
讴|17
骄|36
傲|42
梓|9
埔|24
跳|118
攀|48
晴|58
烽|15
跑|104
稀|55
锻|39
险|500
曙|12
辨|27
谨|48
赴|167
络|170
授|229
妨|30
纽|127
挡|33
旬|59
夹|30
旺|81
综|269
桥|359
郎|77
邸|3
净|106
储|161
泳|193
嘎|8
蒂|69
慢|127
涅|12
奴|9
膨|95
酋|8
皎|3
忽|84
眉|48
套|301
插|43
巾|42
帕|54
俨|3
耶|92
玲|58
黎|225
稚|14
拢|15
辆|167
苹|17
踢|12
葫|15
芦|15
娃|48
饺|77
匆|55
忙|176
碌|22
搭|75
竖|21
杆|47
漾|7
莎|13
压|316
杯|149
侧|81
踞|70
猎|24
豹|11
跃|209
裂|83
辄|11
妥|75
嫁|27
菲|108
敞|37
释|99
拘|24
狱|48
甲|94
允|65
迄|34
误|190
秒|66
贝|228
俘|8
倍|134
尖|72
窘|9
拗|2
恋|30
沧|22
修|419
露|199
牵|78
炎|46
撑|53
剖|20
熊|83
怒|26
硝|19
惨|31
愤|12
撒|62
扣|77
榫|1
卯|1
脉|64
郁|50
焦|88
乏|130
绎|14
阅|88
呕|6
撼|34
课|266
韧|10
博|234
彦|42
敏|167
恺|9
砚|4
墨|86
津|323
贪|79
愫|4
鹰|28
鳜|2
鸠|4
鼠|58
雀|24
柏|76
塞|180
骤|46
牡|30
芍|2
芙|9
蓉|76
卉|25
刃|14
韵|36
哲|118
隶|22
润|155
妙|57
爪|3
眺|7
翅|14
翼|68
栖|14
皆|34
杈|3
乱|172
翠|35
浑|25
欲|64
虬|2
叉|29
蕾|49
俏|14
滋|90
熔|7
炉|37
韦|93
詹|12
邵|33
箴|7
圳|103
帧|7
腹|31
傍|14
晋|103
赡|2
膏|5
岩|82
铺|89
辑|84
售|502
枸|2
杞|4
绒|19
散|203
奶|142
灭|122
菌|26
豆|52
豌|2
淀|31
脂|17
猪|140
亩|237
蛋|91
配|506
灌|46
森|201
蕊|11
尾|72
芝|28
姐|85
妹|76
妈|167
叫|202
嘘|7
爸|34
嘱|17
膀|21
茫|35
草|329
泣|13
挤|70
涌|83
阑|2
诉|301
荒|129
涝|13
垦|52
洼|10
旱|78
稻|80
惠|198
崔|55
溧|2
柘|3
塘|41
堵|56
畅|96
莅|2
渝|16
猛|81
账|175
罚|147
缔|34
抢|174
驶|87
狭|16
窄|16
违|330
爷|124
杭|84
桂|88
屿|7
琦|25
勾|22
毁|82
篓|12
肿|29
燕|88
恰|50
咏|14
驾|88
屏|80
娇|19
码|87
输|283
锁|82
址|44
曝|16
笋|6
亭|49
撤|151
薛|22
译|39
籍|109
勋|54
搜|35
濒|27
抄|16
渊|30
纂|10
丛|84
僧|18
册|111
谱|35
嵩|6
遏|42
柳|62
坪|42
垫|15
浇|29
瘠|8
娶|10
媳|21
汾|8
梯|39
缘|68
链|23
仔|38
疫|37
辐|33
射|164
胆|97
扫|101
盲|49
戎|13
泾|18
幽|38
澈|7
池|66
掩|31
蕉|12
灶|29
拾|21
宅|93
贩|70
粪|23
垃|84
圾|81
纠|89
碰|44
糊|21
宜|204
砖|25
仓|58
臭|24
浜|4
钓|26
溪|88
汤|52
迁|121
搬|58
邕|2
垄|44
琅|18
嫩|53
叙|42
鲍|20
甫|29
彬|27
歼|12
霎|4
臣|108
塑|107
尹|30
骅|8
券|315
餐|132
椅|35
儒|28
狂|72
伤|263
弹|95
炸|51
掉|120
睛|47
烧|63
殃|2
蔓|33
辙|6
袖|33
堤|36
陷|89
恶|114
掏|22
腰|42
暴|162
忍|52
袱|31
哥|211
搁|11
估|117
霜|22
堪|52
蹈|62
渥|24
眠|14
逊|20
魁|26
斡|8
拟|54
兑|85
姓|159
悸|5
贬|78
戈|40
榭|7
汽|262
挨|26
喇|18
叭|12
戒|40
笛|16
脆|44
喊|28
泄|33
槟|4
祈|15
祷|10
扰|87
庙|61
朽|17
瑙|2
轰|54
厌|15
倦|9
棒|17
芭|30
粹|17
喷|45
炽|4
喻|21
绑|9
杀|109
偷|71
盗|135
劫|32
剿|4
囊|26
幄|2
帝|54
帐|58
叱|3
咤|3
瀚|7
憾|40
帅|47
弥|51
淌|9
帙|1
粲|3
匠|15
臾|1
哀|19
忧|112
箫|10
窥|12
魄|22
筛|9
赤|78
贞|11
狼|10
牙|118
邱|84
裹|23
尸|5
纵|75
泸|10
捉|17
乾|17
坤|30
陶|96
荆|23
轲|2
吟|18
仇|15
侠|29
错|174
怕|118
罢|30
绚|19
茂|75
滥|53
觞|1
铎|12
彼|61
蕴|37
墟|10
鼐|1
拙|8
墓|16
钥|22
匙|22
纬|13
框|61
镶|12
嵌|11
憬|5
骚|20
牖|3
慷|14
慨|43
娓|4
撷|3
藉|10
臆|1
氤|2
氲|2
扇|15
僵|27
寸|32
饥|13
怜|9
恤|8
暇|21
丈|36
姻|12
逃|46
凭|80
倔|1
崛|25
垠|4
赋|35
兹|63
阂|5
俯|13
贻|9
涂|41
弗|22
纶|2
觑|2
恍|5
腕|7
跋|14
缅|13
澎|7
怨|29
悔|34
扉|8
糅|1
吧|74
颖|50
锐|44
涯|40
贱|7
魅|57
漠|32
赭|1
劈|8
愁|44
遒|6
浙|126
茅|37
沫|54
禺|12
萧|37
汀|4
芜|4
劼|1
叔|40
摩|128
衍|28
恨|12
揣|12
涣|4
档|108
闯|43
瞒|12
您|104
绸|21
踵|7
赔|111
舰|53
纺|107
饼|13
坎|36
坷|15
枚|71
冠|174
沂|19
拱|21
坝|60
卧|26
蓄|59
镜|90
瀑|7
赁|18
竣|52
溉|24
症|69
拆|48
屡|35
锅|43
惜|53
漏|45
挫|30
摸|71
汛|24
拦|18
霸|32
哄|20
抬|49
冶|39
伸|58
崖|11
铣|1
蜕|7
觅|10
抛|48
混|77
岂|26
垂|33
锣|23
盎|18
糖|52
诊|81
咨|72
沼|12
恭|33
瑶|29
悄|52
棚|85
叩|4
陟|1
聘|74
雏|11
桃|36
剂|95
阎|37
郝|20
肾|10
桶|59
暂|100
苕|2
踊|25
鹤|46
粤|16
咽|13
喉|17
毯|16
沓|12
濯|1
颓|7
淤|13
顷|25
厕|17
乒|33
乓|31
店|317
箭|70
玻|31
璃|29
谴|34
逼|39
辽|143
乞|4
疤|5
猿|1
袤|6
拄|2
杖|8
蛮|9
凉|47
槐|3
驳|12
猴|12
屎|2
狮|28
撕|8
羚|7
鹈|1
鹕|1
徙|3
颈|22
鹿|42
坠|16
刑|165
耗|56
捕|94
躲|15
淘|61
汰|46
蠢|4
辜|20
肆|18
侵|95
隅|6
纣|1
虐|5
遑|1
曰|15
羞|13
齿|17
仑|11
滔|16
沦|7
伪|139
夷|6
孰|5
吊|34
跪|8
斥|13
焚|6
掠|15
跻|18
苟|15
孺|1
劝|34
逮|43
旷|12
匈|20
仗|41
廊|58
釉|5
徒|79
潢|10
殿|35
怪|42
忏|6
叠|18
犷|6
庶|4
墅|11
雇|23
佣|3
莱|134
荟|10
骋|3
碧|56
匀|1
蝶|14
袍|3
庐|8
妆|8
琳|43
鳄|2
衫|15
逗|9
矗|12
雍|4
酬|30
诵|9
唤|49
熠|20
虔|6
葛|29
挪|57
艇|31
绥|23
犁|6
溅|9
怡|11
簇|23
厨|26
炊|13
漱|3
阁|79
漂|41
翱|1
鸥|3
碗|53
宴|44
疲|26
叮|15
蜡|8
匝|2
鹅|13
闷|13
幻|37
聆|6
爵|4
狗|9
耐|54
蹬|3
魔|24
婴|38
泯|10
侣|8
戏|375
慌|21
泼|24
筷|16
彰|62
甬|7
簿|24
泊|79
挽|34
胳|9
膊|9
歹|33
舌|13
蛤|1
蟆|1
幢|19
踪|39
陋|13
嵘|2
麓|9
拴|7
娥|11
羡|23
孜|31
筒|20
惦|5
递|108
渔|68
琐|8
栽|40
梧|3
桐|21
凰|26
磷|8
邢|25
廷|90
譬|9
凑|26
垮|18
乙|37
烯|13
垒|22
赚|41
甩|20
瞻|20
洛|125
陌|16
擘|1
髦|6
夯|7
捆|15
瓢|4
啥|33
兢|19
盯|18
媛|9
聋|15
哑|8
肢|11
寿|129
筋|38
枕|4
榆|12
骆|20
熙|22
鹄|3
爬|33
恪|19
窝|24
掀|39
潇|15
诫|25
秽|5
骂|17
矩|16
秉|36
荤|2
桩|23
焉|7
矣|12
觥|1
歪|14
柯|27
怵|1
邯|20
郸|11
粱|8
仙|90
祠|4
殴|5
酗|3
砸|18
拐|9
嫌|94
窜|6
锚|21
啃|9
塌|33
坍|8
骥|7
彝|31
洽|15
峨|3
荐|24
渗|28
匾|8
僻|11
圩|3
惩|49
苑|13
廖|25
彤|6
逸|35
巫|9
葩|1
宙|33
馈|14
贿|88
荻|5
汕|21
侯|58
慕|53
淑|41
溘|1
倩|3
仕|5
擅|16
蜀|13
旭|35
赈|18
殡|4
莲|74
瘦|23
躯|11
熬|10
宵|16
蚂|1
蟥|1
咬|12
逆|38
赣|18
盱|1
薪|23
钵|2
篷|62
冈|30
烹|5
缆|54
聂|27
擦|17
桦|7
葆|16
蠹|3
葵|3
熏|15
虫|35
函|34
拂|12
瑜|20
孢|1
芯|19
硅|3
卵|19
屯|13
愈|66
孕|68
哺|18
钠|1
谜|11
肝|18
毒|185
驼|16
痹|17
厥|3
浏|8
挠|19
柜|47
